iter,loss,acc
8210,0.295526,0.9134
8220,0.301748,0.9122
8230,0.294858,0.915
8240,0.294465,0.9155
8250,0.294439,0.915
8260,0.299049,0.9161
8270,0.295202,0.9149
8280,0.295154,0.9155
8290,0.297615,0.9147
8300,0.295475,0.9147
8310,0.296246,0.914
8320,0.296671,0.9152
8330,0.294187,0.9148
8340,0.294722,0.9144
8350,0.294228,0.9142
8360,0.293471,0.9141
8370,0.292801,0.9157
8380,0.293784,0.915
8390,0.29215,0.9152
8400,0.293606,0.9157
8410,0.293838,0.9155
8420,0.291988,0.9155
8430,0.293861,0.9153
8440,0.292876,0.9157
8450,0.292459,0.9137
8460,0.29412,0.9132
8470,0.291831,0.9151
8480,0.292524,0.915
8490,0.292943,0.9149
8500,0.29559,0.9142
8510,0.293377,0.9145
8520,0.295194,0.914
8530,0.295271,0.9149
8540,0.292652,0.9162
8550,0.292462,0.916
8560,0.29224,0.9149
8570,0.293436,0.9149
8580,0.292895,0.9156
8590,0.295985,0.9146
8600,0.295384,0.9161
8610,0.291622,0.9162
8620,0.292657,0.9142
8630,0.290756,0.9159
8640,0.291106,0.9158
8650,0.29071,0.9157
8660,0.291072,0.9154
8670,0.291013,0.9168
8680,0.28957,0.9164
8690,0.291456,0.9152
8700,0.290117,0.9158
8710,0.290755,0.9156
8720,0.288983,0.9167
8730,0.291795,0.9155
8740,0.29254,0.914
8750,0.28896,0.9147
8760,0.290393,0.9152
8770,0.292214,0.9158
8780,0.289882,0.9169
8790,0.29245,0.9146
8800,0.288632,0.915
8810,0.289662,0.9159
8820,0.288195,0.9157
8830,0.289285,0.9176
8840,0.290192,0.9166
8850,0.289631,0.9158
8860,0.2905,0.916
8870,0.289144,0.9151
8880,0.290098,0.9162
8890,0.28987,0.9161
8900,0.288196,0.9174
8910,0.287355,0.9179
8920,0.289121,0.9159
8930,0.289217,0.9161
8940,0.289045,0.9153
8950,0.289965,0.9154
8960,0.288598,0.9162
8970,0.289018,0.9158
8980,0.288654,0.9152
8990,0.289064,0.9155
9000,0.289669,0.9149
9010,0.288666,0.917
9020,0.289655,0.9159
9030,0.289453,0.9155
9040,0.288436,0.9154
9050,0.287267,0.9163
9060,0.289836,0.9138
9070,0.290061,0.9164
9080,0.293548,0.9166
9090,0.287917,0.9154
9100,0.287685,0.9153
9110,0.289598,0.9154
9120,0.288613,0.9148
9130,0.287893,0.9159
9140,0.287115,0.9166
9150,0.287448,0.916
9160,0.288482,0.9162
9170,0.287993,0.9157
9180,0.287392,0.9177
9190,0.28707,0.9164
9200,0.287595,0.917
9210,0.286645,0.9163
9220,0.286642,0.9182
9230,0.28751,0.9172
9240,0.286476,0.9179
9250,0.288292,0.9163
9260,0.285748,0.9175
9270,0.285267,0.9173
9280,0.284756,0.916
