iter,loss,acc
5010,0.247021,0.9298
5020,0.249535,0.9287
5030,0.248536,0.9284
5040,0.249737,0.9286
5050,0.246692,0.9303
5060,0.247321,0.9296
5070,0.24717,0.9299
5080,0.244358,0.9298
5090,0.244669,0.9295
5100,0.247467,0.9294
5110,0.246493,0.928
5120,0.244801,0.9298
5130,0.247681,0.9296
5140,0.244674,0.9296
5150,0.246473,0.9304
5160,0.246233,0.9287
5170,0.244687,0.9297
5180,0.243667,0.9295
5190,0.243343,0.9298
5200,0.2433,0.931
5210,0.248281,0.9292
5220,0.246488,0.929
5230,0.246331,0.927
5240,0.243252,0.9301
5250,0.244034,0.9292
5260,0.244867,0.9306
5270,0.24587,0.9285
5280,0.242316,0.9313
5290,0.2424,0.9308
5300,0.24202,0.9315
5310,0.245292,0.9305
5320,0.24313,0.9317
5330,0.242526,0.9305
5340,0.244371,0.9289
5350,0.241315,0.9302
5360,0.244058,0.9299
5370,0.243276,0.9301
5380,0.242456,0.9301
5390,0.243504,0.9298
5400,0.244231,0.9303
5410,0.240084,0.9311
5420,0.242198,0.9296
5430,0.240651,0.9313
5440,0.241002,0.93
5450,0.241063,0.9311
5460,0.239986,0.9316
5470,0.243124,0.93
5480,0.243182,0.9298
5490,0.240306,0.9322
5500,0.240503,0.9313
5510,0.24036,0.9314
5520,0.239865,0.9308
5530,0.240756,0.9312
5540,0.240943,0.9305
5550,0.242439,0.9303
5560,0.239009,0.9308
5570,0.238816,0.9314
5580,0.23954,0.9317
5590,0.238472,0.9312
5600,0.239525,0.9319
5610,0.240577,0.9317
5620,0.239835,0.9326
5630,0.237287,0.9324
5640,0.23666,0.9331
5650,0.23848,0.9316
5660,0.241934,0.9313
5670,0.240236,0.9306
5680,0.240008,0.9314
5690,0.239171,0.9309
5700,0.242657,0.9301
5710,0.241967,0.9308
5720,0.237221,0.9328
5730,0.23888,0.9319
5740,0.239021,0.9326
5750,0.236369,0.9325
5760,0.238946,0.9324
5770,0.237476,0.9324
5780,0.2399,0.9332
5790,0.236559,0.9324
5800,0.237855,0.9329
5810,0.236753,0.9325
5820,0.235485,0.9328
5830,0.234956,0.9333
5840,0.235741,0.9328
5850,0.235728,0.9326
5860,0.236726,0.9323
5870,0.234753,0.932
5880,0.234867,0.9332
5890,0.238181,0.9314
5900,0.234485,0.9335
5910,0.235857,0.933
5920,0.233809,0.9335
5930,0.234749,0.9321
5940,0.236748,0.9319
5950,0.233706,0.9331
5960,0.232616,0.9335
5970,0.23341,0.9345
5980,0.23337,0.9327
5990,0.23274,0.9342
6000,0.231882,0.9337
6010,0.232228,0.9337
6020,0.235681,0.9326
6030,0.233751,0.933
6040,0.233167,0.9334
6050,0.23341,0.9328
6060,0.231801,0.934
6070,0.230872,0.9342
6080,0.231689,0.9328
6090,0.232765,0.9336
6100,0.232937,0.9337
6110,0.231807,0.9335
6120,0.232802,0.9332
6130,0.233228,0.9334
6140,0.233916,0.9328
6150,0.233306,0.9338
6160,0.23216,0.933
6170,0.232464,0.9332
6180,0.22959,0.9339
6190,0.229638,0.9338
6200,0.229518,0.9329
6210,0.230868,0.9336
6220,0.229753,0.9346
6230,0.231491,0.9334
6240,0.230315,0.9335
6250,0.228349,0.9347
6260,0.230383,0.9338
6270,0.230971,0.9326
6280,0.233162,0.9323
6290,0.232039,0.9326
6300,0.22809,0.9353
6310,0.23372,0.9336
6320,0.229711,0.9341
6330,0.22914,0.9348
6340,0.227563,0.9349
6350,0.2292,0.9345
6360,0.228282,0.9349
6370,0.227653,0.9346
6380,0.226948,0.9343
6390,0.227604,0.9347
6400,0.229132,0.9343
6410,0.229375,0.9344
6420,0.230309,0.9338
6430,0.227767,0.9354
6440,0.228292,0.9343
6450,0.228431,0.9349
6460,0.231601,0.9343
6470,0.228742,0.9342
6480,0.228293,0.9362
6490,0.22849,0.9331
6500,0.227349,0.9349
6510,0.226649,0.9348
6520,0.225929,0.9356
6530,0.227444,0.9351
6540,0.227179,0.9345
6550,0.226345,0.9349
6560,0.227802,0.9343
6570,0.233185,0.9331
6580,0.229512,0.9332
6590,0.226766,0.9348
6600,0.230761,0.9346
6610,0.227224,0.9353
6620,0.227345,0.935
6630,0.226505,0.9349
6640,0.226182,0.9357
